,layer0,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57.02564102564103,4.296296296296297,4.553846153846154,2.912133891213389,2.104575163398693,3.793277977823925,1.0414507772020725,2.658682634730539,2.0736842105263156,1.4945054945054945,1.7448559670781894,3.5584009860101253,0.6224489795918368,2.206896551724138,1.5639810426540284,1.2285714285714286,3.948051948051948,3.8939537396068444
2,44.36164383561644,18.24622030237581,4.495088408644401,9.371736204576044,4.333333333333333,2.1549116779732818,0.9252873563218391,2.006841505131129,2.217142857142857,2.4,5.9886578449905485,1.4157671608635678,3.4247491638795986,3.9376083188908146,5.014925373134329,9.73913043478261,7.946784922394679,1.8298048835164427
3,30.73015873015873,13.377443609022556,2.7015457788347206,6.397420395002015,2.2833675564681726,1.3370456008420644,1.05019305019305,1.5986895986895986,2.921161825726141,3.441103643438274,5.286549707602339,1.4775787816645993,5.954337899543379,4.132108269183014,4.042105263157895,4.961797752808989,6.3084260731319555,1.8797628843746086
4,25.04748201438849,9.621867881548974,3.808885163453479,5.046834254719934,2.607594936708861,1.2855382628350016,0.8761904761904762,2.1475083056478406,2.2664418212478923,2.7803421124083627,6.435754189944134,1.457907677957018,6.229568411386593,3.9262450456660347,4.633484162895928,5.357910906298003,9.46330777656079,1.9133286127958826
5,27.514770584538027,14.49056603773585,3.3948919449901767,5.444694558720795,2.0729559748427673,1.3475742300868319,0.8716707021791767,1.7567567567567568,2.0897097625329817,2.365838113448056,5.856027753686036,1.4310018995744238,5.58406374501992,3.6895787139689578,5.373737373737374,6.058956916099773,8.860670194003527,1.9094491805732126
6,27.275283937263385,13.206349206349206,3.1500806885422272,5.510972911558931,1.8043254376931,1.3421901650255843,0.9601593625498008,1.6888888888888889,2.6436285097192225,2.823168392788646,5.317220543806647,1.4331753124110027,6.496398166339227,3.755696597648528,4.880773361976369,5.107011070110701,7.6955859969558595,1.9032359316874337
7,27.54730983302412,11.007477906186267,3.6517816869643664,4.9306312503307055,2.061261261261261,1.345369757869325,0.8721399730820996,2.340495867768595,2.296799224054316,2.696446700507614,5.99219765929779,1.4200565030545236,6.554660529344074,3.702619278595996,4.962566844919786,5.12597200622084,9.0,1.9002665685039146
8,26.44504854368932,13.946731234866828,3.4594594594594597,5.1672899301644515,1.8350353495679497,1.3737466577272706,0.8675066819396716,2.0350877192982457,2.206896551724138,2.4144041154615605,5.717476270240089,1.4146123855794503,6.120861797162375,3.5763419634044493,5.376,5.520902455209025,8.680944535969248,1.8941008591619877
9,24.759618778679844,16.150727947473595,2.7220142905750255,5.378192197906755,1.3380782918149465,1.380699052233898,0.8580393648378816,1.8288806222522827,1.1530993278566095,1.8480362168114524,5.282943809050224,1.4124076124294922,4.818693206404154,3.455848583953796,4.656181354889728,4.622853759621077,8.245787908820615,1.890724206789868
10,23.961795606494746,18.197512058898198,2.4249772658381326,5.017164736039456,1.2489818958912946,1.375568115900732,0.8712390531518251,1.9469132120489114,1.240180743830379,1.887739379264803,4.945193171608266,1.4066762956264984,4.810875649740104,3.191507745479232,5.214513049013367,4.96696381751442,8.429705744978982,1.8872805912372177
11,23.91669146087474,21.159000700443613,2.084089035449299,5.128041011052835,0.9575480262918982,1.3684772594548142,0.831099642054441,1.6450939457202505,1.1496407372696031,1.5747972784043247,4.549273021001616,1.4032843466716782,3.500854700854701,2.667430010877655,4.848415806336774,4.695821185617104,7.087066779374472,1.8838066743975292
12,22.91903840840011,21.738547486033518,2.178385093167702,5.249478106915413,0.8958367400333584,1.3694625214367624,0.8174701277297075,1.5182481751824817,1.453299057412168,1.84803234056596,4.410522415709522,1.3941502052280372,3.1875187518751877,2.682204522371305,4.246180707114797,4.126278345931525,6.9890795631825275,1.8804416261577255
13,22.55564043799338,22.52841719291098,2.0451951609221637,4.993239264092718,0.9434041405758457,1.3748677868298527,0.842929178896666,1.6033402922755742,1.3792355651938195,1.7864619678995115,4.285714285714286,1.3919450934675544,3.340709219858156,2.614404512960171,4.875900244033093,4.4317718940936865,7.243484735666418,1.8770822416857031
14,22.717144924041477,24.199733180865255,2.4391276730891382,5.052891287586738,0.9911230331019607,1.3759212148770825,0.9157827294084147,1.5479969765684052,1.6531070626403794,1.8713707186491866,4.063171193935565,1.3845346427205365,2.8361610534312485,2.6018404065375633,4.481400437636761,4.273215656178051,6.342739160357881,1.866896721160487
15,23.71123723041998,24.30469181232751,2.6546664057914304,5.15196702430745,1.0971148695186348,1.3828371061665272,1.0894729674519952,1.5046661880832735,2.0227748082732977,2.034925204982162,3.9988211022693783,1.380830922986341,2.76026611608167,2.4816722205392305,4.05075015678518,3.895452918009309,6.342342342342342,1.8579018092543558
